fid,MC_ID,MC_name,C_ID,C_name,SCP_UID,_count,_sum,_mean
,"5",Vegetacion,"6",Vegetacion 6,20231026_134825219866_281,85.000000000000000,20.000000000000000,0.235294117647059
,"5",Vegetacion,"7",Vegetacion 7,20231026_134900030677_148,22.000000000000000,4.000000000000000,0.181818181818182
,"5",Vegetacion,"8",Vegetacion 8,20231026_134923818022_643,17.000000000000000,1.000000000000000,0.058823529411765
,"5",Vegetacion,"9",Vegetacion 9,20231026_134939894137_817,37.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"10",Vegetacion 10,20231026_135023029760_530,31.000000000000000,19.000000000000000,0.612903225806452
,"5",Vegetacion,"11",Vegetacion 11,20231026_135042350838_536,23.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"12",Vegetacion 12,20231026_135059968174_101,89.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"13",Vegetacion 13,20231026_135119854235_573,27.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"25",Suelo 25,20231026_135149948004_169,,,
,"5",Vegetacion,"14",Vegetacion 14,20231026_135223596363_491,32.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"6",Carretera 6,20231026_140258525023_622,8.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"15",Vegetacion 15,20231026_170044029571_172,10.000000000000000,1.000000000000000,0.100000000000000
,"2",Suelo,"26",Suelo 26,20231026_170720465808_347,15.000000000000000,5.000000000000000,0.333333333333333
,"2",Suelo,"27",Suelo 27,20231026_170813570049_188,18.000000000000000,6.000000000000000,0.333333333333333
,"1",Bosque antiguo,"19",Bosque antiguo 19,20231026_170903381906_914,6.000000000000000,6.000000000000000,1.000000000000000
,"2",Suelo,"28",Suelo 28,20231026_170959651716_100,2.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"7",Carretera 7,20231026_171110395445_135,15.000000000000000,2.000000000000000,0.133333333333333
,"5",Vegetacion,"16",Vegetacion 16,20231026_171215193479_739,20.000000000000000,5.000000000000000,0.250000000000000
,"5",Vegetacion,"17",Vegetacion 17,20231026_171504614351_141,17.000000000000000,4.000000000000000,0.235294117647059
,"3",Carretera,"8",Carretera 8,20231026_171739356256_898,4.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"4",Camino 4,20231026_172015392948_971,24.000000000000000,1.000000000000000,0.041666666666667
,"4",Camino,"5",Camino 5,20231026_172041710099_229,17.000000000000000,8.000000000000000,0.470588235294118
,"3",Carretera,"9",Carretera 9,20231026_172433500049_375,37.000000000000000,11.000000000000000,0.297297297297297
,"5",Vegetacion,"18",Vegetacion 18,20231026_173006158297_620,65.000000000000000,11.000000000000000,0.169230769230769
,"5",Vegetacion,"19",Vegetacion 19,20231026_173202859183_440,25.000000000000000,5.000000000000000,0.200000000000000
,"2",Suelo,"29",Suelo 29,20231026_173247675066_714,7.000000000000000,1.000000000000000,0.142857142857143
,"1",Bosque antiguo,"1",Bosque antiguo 1,20231026_130815590026_946,10.000000000000000,8.000000000000000,0.800000000000000
,"1",Bosque antiguo,"2",Bosque antiguo 2,20231026_130853024753_861,7.000000000000000,7.000000000000000,1.000000000000000
,"1",Bosque antiguo,"3",Bosque antiguo 3,20231026_130918465231_952,20.000000000000000,17.000000000000000,0.850000000000000
,"1",Bosque antiguo,"4",Bosque antiguo 4,20231026_130945478778_295,3.000000000000000,2.000000000000000,0.666666666666667
,"1",Bosque antiguo,"5",Bosque antiguo 5,20231026_131039062458_562,46.000000000000000,45.000000000000000,0.978260869565217
,"1",Bosque antiguo,"6",Bosque antiguo 6,20231026_131110208271_777,27.000000000000000,27.000000000000000,1.000000000000000
,"1",Bosque antiguo,"7",Bosque antiguo 7,20231026_131137194328_641,3.000000000000000,3.000000000000000,1.000000000000000
,"1",Bosque antiguo,"8",Bosque antiguo 8,20231026_131158460521_584,3.000000000000000,3.000000000000000,1.000000000000000
,"1",Bosque antiguo,"9",Bosque antiguo 9,20231026_131222178402_556,3.000000000000000,2.000000000000000,0.666666666666667
,"1",Bosque antiguo,"10",Bosque antiguo 10,20231026_131426099221_482,3.000000000000000,1.000000000000000,0.333333333333333
,"1",Bosque antiguo,"11",Bosque antiguo 11,20231026_131520826257_350,4.000000000000000,1.000000000000000,0.250000000000000
,"1",Bosque antiguo,"12",Bosque antiguo 12,20231026_131747771391_177,7.000000000000000,7.000000000000000,1.000000000000000
,"1",Bosque antiguo,"13",Bosque antiguo 13,20231026_131826174759_929,10.000000000000000,10.000000000000000,1.000000000000000
,"1",Bosque antiguo,"14",Bosque antiguo 14,20231026_132007690708_440,18.000000000000000,16.000000000000000,0.888888888888889
,"1",Bosque antiguo,"15",Bosque antiguo 15,20231026_132053674741_467,9.000000000000000,9.000000000000000,1.000000000000000
,"1",Bosque antiguo,"16",Bosque antiguo 16,20231026_132138492366_173,8.000000000000000,3.000000000000000,0.375000000000000
,"2",Suelo,"1",Suelo 1,20231026_132303214733_505,40.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"2",Suelo 2,20231026_132336865747_621,37.000000000000000,2.000000000000000,0.054054054054054
,"2",Suelo,"3",Suelo 3,20231026_132408570625_204,39.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"4",Suelo 4,20231026_132519147552_604,284.000000000000000,22.000000000000000,0.077464788732394
,"2",Suelo,"5",Suelo 5,20231026_132552199634_863,1138.000000000000000,1.000000000000000,0.000878734622144
,"2",Suelo,"6",Suelo 6,20231026_132626387280_952,1138.000000000000000,1.000000000000000,0.000878734622144
,"2",Suelo,"7",Suelo 7,20231026_132659465166_590,155.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"8",Suelo 8,20231026_132729503779_749,224.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"9",Suelo 9,20231026_132801920504_899,88.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"10",Suelo 10,20231026_132854075010_646,25.000000000000000,6.000000000000000,0.240000000000000
,"2",Suelo,"11",Suelo 11,20231026_132926217036_423,101.000000000000000,3.000000000000000,0.029702970297030
,"2",Suelo,"12",Suelo 12,20231026_133008735460_865,56.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"13",Suelo 13,20231026_133056039821_255,140.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"14",Suelo 14,20231026_133129635491_623,381.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"15",Suelo 15,20231026_133159044904_321,56.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"16",Suelo 16,20231026_133228474880_847,142.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"17",Suelo 17,20231026_133246178303_799,31.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"18",Suelo 18,20231026_133311709908_547,22.000000000000000,2.000000000000000,0.090909090909091
,"2",Suelo,"19",Suelo 19,20231026_133405497420_222,25.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"20",Suelo 20,20231026_133441919613_687,141.000000000000000,50.000000000000000,0.354609929078014
,"2",Suelo,"21",Suelo 21,20231026_133541889032_534,21.000000000000000,11.000000000000000,0.523809523809524
,"2",Suelo,"22",Suelo 22,20231026_133622960309_501,36.000000000000000,14.000000000000000,0.388888888888889
,"2",Suelo,"23",Suelo 23,20231026_133658573031_987,44.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"24",Suelo 24,20231026_133719165604_927,50.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"17",Bosque antiguo 17,20231026_133814491978_587,50.000000000000000,47.000000000000000,0.940000000000000
,"3",Carretera,"1",Carretera 1,20231026_133854282405_833,4.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"2",Carretera 2,20231026_133916358599_621,13.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"3",Carretera 3,20231026_134003701131_167,7.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"4",Carretera 4,20231026_134035909576_593,7.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"5",Carretera 5,20231026_134211253427_991,12.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"1",Camino 1,20231026_134250311742_939,6.000000000000000,2.000000000000000,0.333333333333333
,"4",Camino,"2",Camino 2,20231026_134308766150_585,17.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"3",Camino 3,20231026_134342862296_222,10.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"18",Bosque antiguo 18,20231026_134422365821_539,20.000000000000000,20.000000000000000,1.000000000000000
,"5",Vegetacion,"1",Vegetacion 1,20231026_134528282878_353,16.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"2",Vegetacion 2,20231026_134551606843_733,21.000000000000000,1.000000000000000,0.047619047619048
,"5",Vegetacion,"3",Vegetacion 3,20231026_134615783321_378,7.000000000000000,1.000000000000000,0.142857142857143
,"5",Vegetacion,"4",Vegetacion 4,20231026_134652135754_376,9.000000000000000,1.000000000000000,0.111111111111111
,"5",Vegetacion,"5",Vegetacion 5,20231026_134755283706_850,26.000000000000000,1.000000000000000,0.038461538461538
,"5",Vegetacion,"6",Vegetacion 6,20231026_134825219866_281,85.000000000000000,20.000000000000000,0.235294117647059
,"5",Vegetacion,"7",Vegetacion 7,20231026_134900030677_148,22.000000000000000,4.000000000000000,0.181818181818182
,"5",Vegetacion,"8",Vegetacion 8,20231026_134923818022_643,17.000000000000000,1.000000000000000,0.058823529411765
,"5",Vegetacion,"9",Vegetacion 9,20231026_134939894137_817,37.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"10",Vegetacion 10,20231026_135023029760_530,31.000000000000000,19.000000000000000,0.612903225806452
,"5",Vegetacion,"11",Vegetacion 11,20231026_135042350838_536,23.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"12",Vegetacion 12,20231026_135059968174_101,89.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"13",Vegetacion 13,20231026_135119854235_573,27.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"25",Suelo 25,20231026_135149948004_169,,,
,"5",Vegetacion,"14",Vegetacion 14,20231026_135223596363_491,32.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"6",Carretera 6,20231026_140258525023_622,8.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"1",Bosque antiguo 1,20231026_130815590026_946,10.000000000000000,8.000000000000000,0.800000000000000
,"1",Bosque antiguo,"2",Bosque antiguo 2,20231026_130853024753_861,7.000000000000000,7.000000000000000,1.000000000000000
,"1",Bosque antiguo,"3",Bosque antiguo 3,20231026_130918465231_952,20.000000000000000,17.000000000000000,0.850000000000000
,"1",Bosque antiguo,"4",Bosque antiguo 4,20231026_130945478778_295,3.000000000000000,2.000000000000000,0.666666666666667
,"1",Bosque antiguo,"5",Bosque antiguo 5,20231026_131039062458_562,46.000000000000000,45.000000000000000,0.978260869565217
,"1",Bosque antiguo,"6",Bosque antiguo 6,20231026_131110208271_777,27.000000000000000,27.000000000000000,1.000000000000000
,"1",Bosque antiguo,"7",Bosque antiguo 7,20231026_131137194328_641,3.000000000000000,3.000000000000000,1.000000000000000
,"1",Bosque antiguo,"8",Bosque antiguo 8,20231026_131158460521_584,3.000000000000000,3.000000000000000,1.000000000000000
,"1",Bosque antiguo,"9",Bosque antiguo 9,20231026_131222178402_556,3.000000000000000,2.000000000000000,0.666666666666667
,"1",Bosque antiguo,"10",Bosque antiguo 10,20231026_131426099221_482,3.000000000000000,1.000000000000000,0.333333333333333
,"1",Bosque antiguo,"11",Bosque antiguo 11,20231026_131520826257_350,4.000000000000000,1.000000000000000,0.250000000000000
,"1",Bosque antiguo,"12",Bosque antiguo 12,20231026_131747771391_177,7.000000000000000,7.000000000000000,1.000000000000000
,"1",Bosque antiguo,"13",Bosque antiguo 13,20231026_131826174759_929,10.000000000000000,10.000000000000000,1.000000000000000
,"1",Bosque antiguo,"14",Bosque antiguo 14,20231026_132007690708_440,18.000000000000000,16.000000000000000,0.888888888888889
,"1",Bosque antiguo,"15",Bosque antiguo 15,20231026_132053674741_467,9.000000000000000,9.000000000000000,1.000000000000000
,"1",Bosque antiguo,"16",Bosque antiguo 16,20231026_132138492366_173,8.000000000000000,3.000000000000000,0.375000000000000
,"2",Suelo,"1",Suelo 1,20231026_132303214733_505,40.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"2",Suelo 2,20231026_132336865747_621,37.000000000000000,2.000000000000000,0.054054054054054
,"2",Suelo,"3",Suelo 3,20231026_132408570625_204,39.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"4",Suelo 4,20231026_132519147552_604,284.000000000000000,22.000000000000000,0.077464788732394
,"2",Suelo,"5",Suelo 5,20231026_132552199634_863,1138.000000000000000,1.000000000000000,0.000878734622144
,"2",Suelo,"6",Suelo 6,20231026_132626387280_952,1138.000000000000000,1.000000000000000,0.000878734622144
,"2",Suelo,"7",Suelo 7,20231026_132659465166_590,155.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"8",Suelo 8,20231026_132729503779_749,224.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"9",Suelo 9,20231026_132801920504_899,88.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"10",Suelo 10,20231026_132854075010_646,25.000000000000000,6.000000000000000,0.240000000000000
,"2",Suelo,"11",Suelo 11,20231026_132926217036_423,101.000000000000000,3.000000000000000,0.029702970297030
,"2",Suelo,"12",Suelo 12,20231026_133008735460_865,56.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"13",Suelo 13,20231026_133056039821_255,140.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"14",Suelo 14,20231026_133129635491_623,381.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"15",Suelo 15,20231026_133159044904_321,56.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"16",Suelo 16,20231026_133228474880_847,142.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"17",Suelo 17,20231026_133246178303_799,31.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"18",Suelo 18,20231026_133311709908_547,22.000000000000000,2.000000000000000,0.090909090909091
,"2",Suelo,"19",Suelo 19,20231026_133405497420_222,25.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"20",Suelo 20,20231026_133441919613_687,141.000000000000000,50.000000000000000,0.354609929078014
,"2",Suelo,"21",Suelo 21,20231026_133541889032_534,21.000000000000000,11.000000000000000,0.523809523809524
,"2",Suelo,"22",Suelo 22,20231026_133622960309_501,36.000000000000000,14.000000000000000,0.388888888888889
,"2",Suelo,"23",Suelo 23,20231026_133658573031_987,44.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"24",Suelo 24,20231026_133719165604_927,50.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"17",Bosque antiguo 17,20231026_133814491978_587,50.000000000000000,47.000000000000000,0.940000000000000
,"3",Carretera,"1",Carretera 1,20231026_133854282405_833,4.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"2",Carretera 2,20231026_133916358599_621,13.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"3",Carretera 3,20231026_134003701131_167,7.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"4",Carretera 4,20231026_134035909576_593,7.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"5",Carretera 5,20231026_134211253427_991,12.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"1",Camino 1,20231026_134250311742_939,6.000000000000000,2.000000000000000,0.333333333333333
,"4",Camino,"2",Camino 2,20231026_134308766150_585,17.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"3",Camino 3,20231026_134342862296_222,10.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"18",Bosque antiguo 18,20231026_134422365821_539,20.000000000000000,20.000000000000000,1.000000000000000
,"5",Vegetacion,"1",Vegetacion 1,20231026_134528282878_353,16.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"2",Vegetacion 2,20231026_134551606843_733,21.000000000000000,1.000000000000000,0.047619047619048
,"5",Vegetacion,"3",Vegetacion 3,20231026_134615783321_378,7.000000000000000,1.000000000000000,0.142857142857143
,"5",Vegetacion,"4",Vegetacion 4,20231026_134652135754_376,9.000000000000000,1.000000000000000,0.111111111111111
,"5",Vegetacion,"5",Vegetacion 5,20231026_134755283706_850,26.000000000000000,1.000000000000000,0.038461538461538
,"5",Vegetacion,"6",Vegetacion 6,20231026_134825219866_281,85.000000000000000,20.000000000000000,0.235294117647059
,"5",Vegetacion,"7",Vegetacion 7,20231026_134900030677_148,22.000000000000000,4.000000000000000,0.181818181818182
,"5",Vegetacion,"8",Vegetacion 8,20231026_134923818022_643,17.000000000000000,1.000000000000000,0.058823529411765
,"5",Vegetacion,"9",Vegetacion 9,20231026_134939894137_817,37.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"10",Vegetacion 10,20231026_135023029760_530,31.000000000000000,19.000000000000000,0.612903225806452
,"5",Vegetacion,"11",Vegetacion 11,20231026_135042350838_536,23.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"12",Vegetacion 12,20231026_135059968174_101,89.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"13",Vegetacion 13,20231026_135119854235_573,27.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"25",Suelo 25,20231026_135149948004_169,,,
,"5",Vegetacion,"14",Vegetacion 14,20231026_135223596363_491,32.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"6",Carretera 6,20231026_140258525023_622,8.000000000000000,0.000000000000000,0.000000000000000
,"5",Vegetacion,"15",Vegetacion 15,20231026_170044029571_172,10.000000000000000,1.000000000000000,0.100000000000000
,"2",Suelo,"26",Suelo 26,20231026_170720465808_347,15.000000000000000,5.000000000000000,0.333333333333333
,"2",Suelo,"27",Suelo 27,20231026_170813570049_188,18.000000000000000,6.000000000000000,0.333333333333333
,"1",Bosque antiguo,"19",Bosque antiguo 19,20231026_170903381906_914,6.000000000000000,6.000000000000000,1.000000000000000
,"2",Suelo,"28",Suelo 28,20231026_170959651716_100,2.000000000000000,0.000000000000000,0.000000000000000
,"3",Carretera,"7",Carretera 7,20231026_171110395445_135,15.000000000000000,2.000000000000000,0.133333333333333
,"5",Vegetacion,"16",Vegetacion 16,20231026_171215193479_739,20.000000000000000,5.000000000000000,0.250000000000000
,"5",Vegetacion,"17",Vegetacion 17,20231026_171504614351_141,17.000000000000000,4.000000000000000,0.235294117647059
,"3",Carretera,"8",Carretera 8,20231026_171739356256_898,4.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"4",Camino 4,20231026_172015392948_971,24.000000000000000,1.000000000000000,0.041666666666667
,"4",Camino,"5",Camino 5,20231026_172041710099_229,17.000000000000000,8.000000000000000,0.470588235294118
,"3",Carretera,"9",Carretera 9,20231026_172433500049_375,37.000000000000000,11.000000000000000,0.297297297297297
,"5",Vegetacion,"18",Vegetacion 18,20231026_173006158297_620,65.000000000000000,11.000000000000000,0.169230769230769
,"5",Vegetacion,"19",Vegetacion 19,20231026_173202859183_440,25.000000000000000,5.000000000000000,0.200000000000000
,"2",Suelo,"29",Suelo 29,20231026_173247675066_714,7.000000000000000,1.000000000000000,0.142857142857143
